,SampleID,Env,Region,Contribution
SRR5602179,,Young,Jiangsu,0.4653919
SRR5602182,,Senior,Jiangsu,0.5799845
SRR5602182,,Young,Jiangsu,0.4200155
SRR5602193,,Senior,Jiangsu,0.542465
SRR5602193,,Young,Jiangsu,0.45753506
SRR5602210,,Senior,Jiangsu,0.5805249
SRR5602210,,Young,Jiangsu,0.4194751
SRR5602220,,Senior,Jiangsu,0.5789755
SRR5602220,,Young,Jiangsu,0.4210245
SRR5602234,,Senior,Jiangsu,0.39826283
SRR5602234,,Young,Jiangsu,0.60173714
SRR5602256,,Senior,Jiangsu,0.5719473
SRR5602256,,Young,Jiangsu,0.4280527
SRR5602260,,Senior,Jiangsu,0.5793059
SRR5602260,,Young,Jiangsu,0.4206941
SRR5602284,,Senior,Jiangsu,0.5799603
SRR5602284,,Young,Jiangsu,0.42003968
SRR5602290,,Senior,Jiangsu,0.5756049
SRR5602290,,Young,Jiangsu,0.42439502
SRR5602324,,Senior,Jiangsu,0.52292097
SRR5602324,,Young,Jiangsu,0.47707903
SRR5602333,,Senior,Jiangsu,0.56725645
SRR5602333,,Young,Jiangsu,0.43274352
SRR5602335,,Senior,Jiangsu,0.5835217
SRR5602335,,Young,Jiangsu,0.4164783
SRR5602345,,Senior,Jiangsu,0.57996434
SRR5602345,,Young,Jiangsu,0.42003563
SRR5602349,,Senior,Jiangsu,0.47484645
SRR5602349,,Young,Jiangsu,0.5251536
SRR5602351,,Senior,Jiangsu,0.5799798
SRR5602351,,Young,Jiangsu,0.4200202
C010,,Senior,Italy,0.10857316
C010,,Young,Italy,0.8914268
C012,,Senior,Italy,0.54171425
C012,,Young,Italy,0.45828578
C021,,Senior,Italy,0.57439023
C021,,Young,Italy,0.42560977
C042,,Senior,Italy,0.45738655
C042,,Young,Italy,0.54261345
C052,,Senior,Italy,0.57441133
C052,,Young,Italy,0.42558864
S010,,Senior,Italy,0.44396877
S010,,Young,Italy,0.55603117
S020,,Senior,Italy,0.5707424
S020,,Young,Italy,0.42925757
S030,,Senior,Italy,0.5743644
S030,,Young,Italy,0.42563558
S050,,Senior,Italy,0.1762943
S050,,Young,Italy,0.8237057
S080,,Senior,Italy,0.57047105
S080,,Young,Italy,0.42952895
S100,,Senior,Italy,0.31867388
S100,,Young,Italy,0.68132615
S110,,Senior,Italy,0.5734063
S110,,Young,Italy,0.42659366
S120,,Senior,Italy,0.5735683
S120,,Young,Italy,0.42643175
S130,,Senior,Italy,0.36633027
S130,,Young,Italy,0.63366973
S150,,Senior,Italy,0.029208522
S150,,Young,Italy,0.97079146
S180,,Senior,Italy,0.57441604
S180,,Young,Italy,0.425584
S200,,Senior,Italy,0.5752612
S200,,Young,Italy,0.42473885
S210,,Senior,Italy,0.029107826
S210,,Young,Italy,0.97089213
S220,,Senior,Italy,0.5763651
S220,,Young,Italy,0.42363492
S240,,Senior,Italy,0.02929971
S240,,Young,Italy,0.97070026
S260,,Senior,Italy,0.5734679
S260,,Young,Italy,0.42653215
S280,,Senior,Italy,0.5743939
S280,,Young,Italy,0.42560607
S290,,Senior,Italy,0.0647514
S290,,Young,Italy,0.9352487
S320,,Senior,Italy,0.034524225
S320,,Young,Italy,0.9654758
S330,,Senior,Italy,0.57441425
S330,,Young,Italy,0.4255857
SRR3679961,,Senior,Sichuan,0.552771
SRR3679961,,Young,Sichuan,0.447229
SRR3679980,,Senior,Sichuan,0.028916644
SRR3679980,,Young,Sichuan,0.9710833
SRR5602010,,Senior,Jiangsu,0.5744117
SRR5602010,,Young,Jiangsu,0.4255884
SRR5602016,,Senior,Jiangsu,0.5785545
SRR5602016,,Young,Jiangsu,0.4214455
SRR5602092,,Senior,Jiangsu,0.22298259
SRR5602092,,Young,Jiangsu,0.7770174
SRR5602119,,Senior,Jiangsu,0.25457585
SRR5602119,,Young,Jiangsu,0.7454242
SRR5602125,,Senior,Jiangsu,0.031598795
SRR5602125,,Young,Jiangsu,0.9684012
SRR5602134,,Senior,Jiangsu,0.57402796
SRR5602134,,Young,Jiangsu,0.425972
SRR5602138,,Senior,Jiangsu,0.28062466
SRR5602138,,Young,Jiangsu,0.7193754
SRR5602145,,Senior,Jiangsu,0.29592955
SRR5602145,,Young,Jiangsu,0.70407045
SRR5602155,,Senior,Jiangsu,0.57372195
SRR5602155,,Young,Jiangsu,0.42627802
SRR5602159,,Senior,Jiangsu,0.25912383
SRR5602159,,Young,Jiangsu,0.74087614
SRR5602160,,Senior,Jiangsu,0.5732445
SRR5602160,,Young,Jiangsu,0.4267555
SRR5602168,,Senior,Jiangsu,0.08010373
SRR5602168,,Young,Jiangsu,0.9198963
SRR5602179,,Senior,Jiangsu,0.36158708
SRR5602179,,Young,Jiangsu,0.63841295
SRR5602182,,Senior,Jiangsu,0.5744161
SRR5602182,,Young,Jiangsu,0.4255839
SRR5602193,,Senior,Jiangsu,0.42400986
SRR5602193,,Young,Jiangsu,0.57599014
SRR5602210,,Senior,Jiangsu,0.574884
SRR5602210,,Young,Jiangsu,0.42511597
SRR5602220,,Senior,Jiangsu,0.57329273
SRR5602220,,Young,Jiangsu,0.42670724
SRR5602234,,Senior,Jiangsu,0.39036268
SRR5602234,,Young,Jiangsu,0.6096373
SRR5602256,,Senior,Jiangsu,0.5752491
SRR5602256,,Young,Jiangsu,0.42475095
SRR5602260,,Senior,Jiangsu,0.57318985
SRR5602260,,Young,Jiangsu,0.42681018
SRR5602284,,Senior,Jiangsu,0.5744122
SRR5602284,,Young,Jiangsu,0.4255878
SRR5602290,,Senior,Jiangsu,0.12946454
SRR5602290,,Young,Jiangsu,0.8705355
SRR5602324,,Senior,Jiangsu,0.27328858
SRR5602324,,Young,Jiangsu,0.72671145
SRR5602333,,Senior,Jiangsu,0.03601019
SRR5602333,,Young,Jiangsu,0.96398973
SRR5602335,,Senior,Jiangsu,0.5770396
SRR5602335,,Young,Jiangsu,0.42296034
SRR5602345,,Senior,Jiangsu,0.57432014
SRR5602345,,Young,Jiangsu,0.42567995
SRR5602349,,Senior,Jiangsu,0.46374032
SRR5602349,,Young,Jiangsu,0.53625965
SRR5602351,,Senior,Jiangsu,0.57441294
SRR5602351,,Young,Jiangsu,0.4255871
C010,,Senior,Italy,0.035155877
C010,,Young,Italy,0.96484417
C012,,Senior,Italy,0.05605357
C012,,Young,Italy,0.94394636
C021,,Senior,Italy,0.02862867
C021,,Young,Italy,0.9713713
C042,,Senior,Italy,0.038329337
C042,,Young,Italy,0.96167064
C052,,Senior,Italy,0.5287721
C052,,Young,Italy,0.47122794
S010,,Senior,Italy,0.04192139
S010,,Young,Italy,0.9580786
S020,,Senior,Italy,0.122704744
S020,,Young,Italy,0.87729526
S030,,Senior,Italy,0.33439764
S030,,Young,Italy,0.6656024
S050,,Senior,Italy,0.04373607
S050,,Young,Italy,0.9562639
S080,,Senior,Italy,0.028620426
S080,,Young,Italy,0.97137964
S100,,Senior,Italy,0.05882997
S100,,Young,Italy,0.94117004
S110,,Senior,Italy,0.16603734
S110,,Young,Italy,0.8339627
S120,,Senior,Italy,0.4534526
S120,,Young,Italy,0.5465474
S130,,Senior,Italy,0.034476466
S130,,Young,Italy,0.9655236
S150,,Senior,Italy,0.028784461
S150,,Young,Italy,0.97121555
S180,,Senior,Italy,0.56643677
S180,,Young,Italy,0.43356326
S200,,Senior,Italy,0.2440913
S200,,Young,Italy,0.7559087
S210,,Senior,Italy,0.029173434
S210,,Young,Italy,0.9708265
S220,,Senior,Italy,0.11088422
S220,,Young,Italy,0.88911575
S240,,Senior,Italy,0.029232958
S240,,Young,Italy,0.9707671
S260,,Senior,Italy,0.053145584
S260,,Young,Italy,0.94685435
S280,,Senior,Italy,0.5695002
S280,,Young,Italy,0.43049976
S290,,Senior,Italy,0.059589904
S290,,Young,Italy,0.94041
S320,,Senior,Italy,0.029913263
S320,,Young,Italy,0.97008675
S330,,Senior,Italy,0.4894719
S330,,Young,Italy,0.51052815
SRR3679961,,Senior,Sichuan,0.5425259
SRR3679961,,Young,Sichuan,0.45747414
SRR3679980,,Senior,Sichuan,0.028620426
SRR3679980,,Young,Sichuan,0.97137964
SRR5602010,,Senior,Jiangsu,0.56731737
SRR5602010,,Young,Jiangsu,0.43268257
SRR5602016,,Senior,Jiangsu,0.52556646
SRR5602016,,Young,Jiangsu,0.4744335
SRR5602092,,Senior,Jiangsu,0.3317958
SRR5602092,,Young,Jiangsu,0.66820425
SRR5602119,,Senior,Jiangsu,0.2662076
SRR5602119,,Young,Jiangsu,0.7337924
SRR5602125,,Senior,Jiangsu,0.030849135
SRR5602125,,Young,Jiangsu,0.96915084
SRR5602134,,Senior,Jiangsu,0.5678344
SRR5602134,,Young,Jiangsu,0.43216556
SRR5602138,,Senior,Jiangsu,0.27654955
SRR5602138,,Young,Jiangsu,0.7234504
SRR5602145,,Senior,Jiangsu,0.107668415
SRR5602145,,Young,Jiangsu,0.89233166
SRR5602155,,Senior,Jiangsu,0.5688089
SRR5602155,,Young,Jiangsu,0.43119112
SRR5602159,,Senior,Jiangsu,0.30959207
SRR5602159,,Young,Jiangsu,0.69040793
SRR5602160,,Senior,Jiangsu,0.55107564
SRR5602160,,Young,Jiangsu,0.4489244
SRR5602168,,Senior,Jiangsu,0.03228119
SRR5602168,,Young,Jiangsu,0.96771884
SRR5602179,,Senior,Jiangsu,0.1964065
SRR5602179,,Young,Jiangsu,0.8035935
SRR5602182,,Senior,Jiangsu,0.56644374
SRR5602182,,Young,Jiangsu,0.43355626
SRR5602193,,Senior,Jiangsu,0.4514698
SRR5602193,,Young,Jiangsu,0.5485302
SRR5602210,,Senior,Jiangsu,0.5315805
SRR5602210,,Young,Jiangsu,0.46841946
SRR5602220,,Senior,Jiangsu,0.46681848
SRR5602220,,Young,Jiangsu,0.5331815
SRR5602234,,Senior,Jiangsu,0.34096563
SRR5602234,,Young,Jiangsu,0.65903443
SRR5602256,,Senior,Jiangsu,0.37661088
SRR5602256,,Young,Jiangsu,0.6233891
SRR5602260,,Senior,Jiangsu,0.3478997
SRR5602260,,Young,Jiangsu,0.6521003
SRR5602284,,Senior,Jiangsu,0.56967443
SRR5602284,,Young,Jiangsu,0.43032557
SRR5602290,,Senior,Jiangsu,0.035696242
SRR5602290,,Young,Jiangsu,0.9643038
SRR5602324,,Senior,Jiangsu,0.24546896
SRR5602324,,Young,Jiangsu,0.7545311
SRR5602333,,Senior,Jiangsu,0.03899338
SRR5602333,,Young,Jiangsu,0.96100664
SRR5602335,,Senior,Jiangsu,0.5126319
SRR5602335,,Young,Jiangsu,0.48736808
SRR5602345,,Senior,Jiangsu,0.568554
SRR5602345,,Young,Jiangsu,0.43144605
SRR5602349,,Senior,Jiangsu,0.50944847
SRR5602349,,Young,Jiangsu,0.49055153
SRR5602351,,Senior,Jiangsu,0.5670759
SRR5602351,,Young,Jiangsu,0.4329241
C010,,Senior,Italy,0.056497987
C010,,Young,Italy,0.94350195
C012,,Senior,Italy,0.45061764
C012,,Young,Italy,0.5493823
C021,,Senior,Italy,0.5290997
C021,,Young,Italy,0.47090033
C042,,Senior,Italy,0.5344926
C042,,Young,Italy,0.46550736
C052,,Senior,Italy,0.56836474
C052,,Young,Italy,0.4316352
S010,,Senior,Italy,0.05264344
S010,,Young,Italy,0.9473565
S020,,Senior,Italy,0.5083217
S020,,Young,Italy,0.4916784
S030,,Senior,Italy,0.5603263
S030,,Young,Italy,0.43967366
S050,,Senior,Italy,0.0892199
S050,,Young,Italy,0.9107801
S080,,Senior,Italy,0.028676925
S080,,Young,Italy,0.971323
S100,,Senior,Italy,0.091251574
S100,,Young,Italy,0.90874845
S110,,Senior,Italy,0.5698621
S110,,Young,Italy,0.4301378
S120,,Senior,Italy,0.5430658
S120,,Young,Italy,0.45693424
S130,,Senior,Italy,0.13233116
S130,,Young,Italy,0.8676688
S150,,Senior,Italy,0.02965421
S150,,Young,Italy,0.97034574
S180,,Senior,Italy,0.5704154
S180,,Young,Italy,0.4295847
S200,,Senior,Italy,0.525358
S200,,Young,Italy,0.474642
S210,,Senior,Italy,0.032168243
S210,,Young,Italy,0.96783173
S220,,Senior,Italy,0.52354085
S220,,Young,Italy,0.47645918
S240,,Senior,Italy,0.0302204
S240,,Young,Italy,0.9697796
S260,,Senior,Italy,0.14069287
S260,,Young,Italy,0.85930717
S280,,Senior,Italy,0.5665085
S280,,Young,Italy,0.43349147
S290,,Senior,Italy,0.06037714
S290,,Young,Italy,0.9396229
S320,,Senior,Italy,0.031934787
S320,,Young,Italy,0.96806514
S330,,Senior,Italy,0.55918247
S330,,Young,Italy,0.44081753
SRR3679961,,Senior,Sichuan,0.52675855
SRR3679961,,Young,Sichuan,0.47324142
SRR3679980,,Senior,Sichuan,0.028676925
SRR3679980,,Young,Sichuan,0.971323
SRR5602010,,Senior,Jiangsu,0.57050025
SRR5602010,,Young,Jiangsu,0.42949978
SRR5602016,,Senior,Jiangsu,0.5197042
SRR5602016,,Young,Jiangsu,0.48029575
SRR5602092,,Senior,Jiangsu,0.37653145
SRR5602092,,Young,Jiangsu,0.6234685
SRR5602119,,Senior,Jiangsu,0.3836592
SRR5602119,,Young,Jiangsu,0.61634076
SRR5602125,,Senior,Jiangsu,0.0342293
SRR5602125,,Young,Jiangsu,0.9657707
SRR5602134,,Senior,Jiangsu,0.55161715
SRR5602134,,Young,Jiangsu,0.44838285
SRR5602138,,Senior,Jiangsu,0.30039948
SRR5602138,,Young,Jiangsu,0.6996006
SRR5602145,,Senior,Jiangsu,0.21750425
SRR5602145,,Young,Jiangsu,0.78249574
SRR5602155,,Senior,Jiangsu,0.5616644
SRR5602155,,Young,Jiangsu,0.43833566
SRR5602159,,Senior,Jiangsu,0.3046075
SRR5602159,,Young,Jiangsu,0.69539243
SRR5602160,,Senior,Jiangsu,0.53382486
SRR5602160,,Young,Jiangsu,0.46617514
SRR5602168,,Senior,Jiangsu,0.043775044
SRR5602168,,Young,Jiangsu,0.956225
SRR5602179,,Senior,Jiangsu,0.5084412
SRR5602179,,Young,Jiangsu,0.49155876
SRR5602182,,Senior,Jiangsu,0.5700494
SRR5602182,,Young,Jiangsu,0.42995054
SRR5602193,,Senior,Jiangsu,0.4082555
SRR5602193,,Young,Jiangsu,0.5917445
SRR5602210,,Senior,Jiangsu,0.52176756
SRR5602210,,Young,Jiangsu,0.47823244
SRR5602220,,Senior,Jiangsu,0.5370471
SRR5602220,,Young,Jiangsu,0.4629529
SRR5602234,,Senior,Jiangsu,0.36848718
SRR5602234,,Young,Jiangsu,0.6315128
SRR5602256,,Senior,Jiangsu,0.353398
SRR5602256,,Young,Jiangsu,0.646602
SRR5602260,,Senior,Jiangsu,0.50140864
SRR5602260,,Young,Jiangsu,0.49859136
SRR5602284,,Senior,Jiangsu,0.56788146
SRR5602284,,Young,Jiangsu,0.43211845
SRR5602290,,Senior,Jiangsu,0.04207347
SRR5602290,,Young,Jiangsu,0.9579266
SRR5602324,,Senior,Jiangsu,0.2877325
SRR5602324,,Young,Jiangsu,0.7122675
SRR5602333,,Senior,Jiangsu,0.04657779
SRR5602333,,Young,Jiangsu,0.9534222
SRR5602335,,Senior,Jiangsu,0.54047436
SRR5602335,,Young,Jiangsu,0.45952564
SRR5602345,,Senior,Jiangsu,0.5459137
SRR5602345,,Young,Jiangsu,0.4540863
SRR5602349,,Senior,Jiangsu,0.50146025
SRR5602349,,Young,Jiangsu,0.49853972
SRR5602351,,Senior,Jiangsu,0.5706465
SRR5602351,,Young,Jiangsu,0.4293535
C010,,Senior,Italy,0.056851342
C010,,Young,Italy,0.9431486
C012,,Senior,Italy,0.069103636
C012,,Young,Italy,0.9308964
C021,,Senior,Italy,0.5406631
C021,,Young,Italy,0.45933694
C042,,Senior,Italy,0.063660145
C042,,Young,Italy,0.93633986
C052,,Senior,Italy,0.5699511
C052,,Young,Italy,0.4300489
S010,,Senior,Italy,0.058597345
S010,,Young,Italy,0.94140273
S020,,Senior,Italy,0.5342165
S020,,Young,Italy,0.46578342
S030,,Senior,Italy,0.3502955
S030,,Young,Italy,0.6497045
S050,,Senior,Italy,0.078106865
S050,,Young,Italy,0.9218931
S080,,Senior,Italy,0.028621547
S080,,Young,Italy,0.9713785
S100,,Senior,Italy,0.12817365
S100,,Young,Italy,0.8718264
S110,,Senior,Italy,0.12787515
S110,,Young,Italy,0.87212485
S120,,Senior,Italy,0.5554953
S120,,Young,Italy,0.44450474
S130,,Senior,Italy,0.13984089
S130,,Young,Italy,0.8601591
S150,,Senior,Italy,0.028968997
S150,,Young,Italy,0.971031
S180,,Senior,Italy,0.56773144
S180,,Young,Italy,0.4322686
S200,,Senior,Italy,0.20919943
S200,,Young,Italy,0.79080063
S210,,Senior,Italy,0.028919706
S210,,Young,Italy,0.9710803
S220,,Senior,Italy,0.49763
S220,,Young,Italy,0.50237
S240,,Senior,Italy,0.029981585
S240,,Young,Italy,0.97001845
S260,,Senior,Italy,0.13821274
S260,,Young,Italy,0.86178726
S280,,Senior,Italy,0.5704225
S280,,Young,Italy,0.42957756
S290,,Senior,Italy,0.06665809
S290,,Young,Italy,0.93334186
S320,,Senior,Italy,0.032189194
S320,,Young,Italy,0.96781087
S330,,Senior,Italy,0.5535714
S330,,Young,Italy,0.4464286
SRR3679961,,Senior,Sichuan,0.518951
SRR3679961,,Young,Sichuan,0.48104903
SRR3679980,,Senior,Sichuan,0.028621547
SRR3679980,,Young,Sichuan,0.9713785
SRR5602010,,Senior,Jiangsu,0.56975067
SRR5602010,,Young,Jiangsu,0.43024936
SRR5602016,,Senior,Jiangsu,0.523261
SRR5602016,,Young,Jiangsu,0.4767389
SRR5602092,,Senior,Jiangsu,0.38386005
SRR5602092,,Young,Jiangsu,0.61614
SRR5602119,,Senior,Jiangsu,0.33675852
SRR5602119,,Young,Jiangsu,0.6632415
SRR5602125,,Senior,Jiangsu,0.032563474
SRR5602125,,Young,Jiangsu,0.9674365
SRR5602134,,Senior,Jiangsu,0.5602759
SRR5602134,,Young,Jiangsu,0.4397241
SRR5602138,,Senior,Jiangsu,0.33909145
SRR5602138,,Young,Jiangsu,0.6609085
SRR5602145,,Senior,Jiangsu,0.16975175
SRR5602145,,Young,Jiangsu,0.83024824
SRR5602155,,Senior,Jiangsu,0.561504
SRR5602155,,Young,Jiangsu,0.43849596
SRR5602159,,Senior,Jiangsu,0.3476615
SRR5602159,,Young,Jiangsu,0.6523385
SRR5602160,,Senior,Jiangsu,0.54353184
SRR5602160,,Young,Jiangsu,0.4564682
SRR5602168,,Senior,Jiangsu,0.059482336
SRR5602168,,Young,Jiangsu,0.94051766
SRR5602179,,Senior,Jiangsu,0.028621547
SRR5602179,,Young,Jiangsu,0.9713785
SRR5602182,,Senior,Jiangsu,0.56736237
SRR5602182,,Young,Jiangsu,0.43263763
SRR5602193,,Senior,Jiangsu,0.44259992
SRR5602193,,Young,Jiangsu,0.55740005
SRR5602210,,Senior,Jiangsu,0.5310021
SRR5602210,,Young,Jiangsu,0.46899793
SRR5602220,,Senior,Jiangsu,0.54921854
SRR5602220,,Young,Jiangsu,0.45078143
SRR5602234,,Senior,Jiangsu,0.41085258
SRR5602234,,Young,Jiangsu,0.58914745
SRR5602256,,Senior,Jiangsu,0.40715304
SRR5602256,,Young,Jiangsu,0.592847
SRR5602260,,Senior,Jiangsu,0.3525696
SRR5602260,,Young,Jiangsu,0.6474304
SRR5602284,,Senior,Jiangsu,0.57043093
SRR5602284,,Young,Jiangsu,0.42956904
SRR5602290,,Senior,Jiangsu,0.0374291
SRR5602290,,Young,Jiangsu,0.9625709
SRR5602324,,Senior,Jiangsu,0.31183714
SRR5602324,,Young,Jiangsu,0.6881629
SRR5602333,,Senior,Jiangsu,0.04325719
SRR5602333,,Young,Jiangsu,0.9567428
SRR5602335,,Senior,Jiangsu,0.5235617
SRR5602335,,Young,Jiangsu,0.47643837
SRR5602345,,Senior,Jiangsu,0.5469789
SRR5602345,,Young,Jiangsu,0.45302114
SRR5602349,,Senior,Jiangsu,0.4342614
SRR5602349,,Young,Jiangsu,0.56573856
SRR5602351,,Senior,Jiangsu,0.5692764
SRR5602351,,Young,Jiangsu,0.43072364
C010,,Senior,Italy,0.57823855
C010,,Young,Italy,0.42176142
C012,,Senior,Italy,0.5748909
C012,,Young,Italy,0.42510906
C021,,Senior,Italy,0.57615995
C021,,Young,Italy,0.42384005
C042,,Senior,Italy,0.510498
C042,,Young,Italy,0.489502
C052,,Senior,Italy,0.5761601
C052,,Young,Italy,0.42383996
S010,,Senior,Italy,0.46472913
S010,,Young,Italy,0.53527087
S020,,Senior,Italy,0.4343253
S020,,Young,Italy,0.5656747
S030,,Senior,Italy,0.57582986
S030,,Young,Italy,0.4241701
S050,,Senior,Italy,0.5115055
S050,,Young,Italy,0.48849446
S080,,Senior,Italy,0.57616013
S080,,Young,Italy,0.42383987
S100,,Senior,Italy,0.5134811
S100,,Young,Italy,0.4865189
S110,,Senior,Italy,0.5213462
S110,,Young,Italy,0.47865373
S120,,Senior,Italy,0.57597023
S120,,Young,Italy,0.4240297
S130,,Senior,Italy,0.5378617
S130,,Young,Italy,0.46213827
S150,,Senior,Italy,0.033079367
S150,,Young,Italy,0.9669206
S180,,Senior,Italy,0.57616013
S180,,Young,Italy,0.42383987
S200,,Senior,Italy,0.5170651
S200,,Young,Italy,0.48293486
S210,,Senior,Italy,0.03351183
S210,,Young,Italy,0.9664882
S220,,Senior,Italy,0.5509842
S220,,Young,Italy,0.44901583
S240,,Senior,Italy,0.50595313
S240,,Young,Italy,0.49404687
S260,,Senior,Italy,0.575038
S260,,Young,Italy,0.42496198
S280,,Senior,Italy,0.57615936
S280,,Young,Italy,0.4238406
S290,,Senior,Italy,0.41695434
S290,,Young,Italy,0.58304566
S320,,Senior,Italy,0.5137224
S320,,Young,Italy,0.48627764
S330,,Senior,Italy,0.57616
S330,,Young,Italy,0.42384
SRR3679961,,Senior,Sichuan,0.5042482
SRR3679961,,Young,Sichuan,0.49575177
SRR3679980,,Senior,Sichuan,0.029067077
SRR3679980,,Young,Sichuan,0.9709329
SRR5602010,,Senior,Jiangsu,0.5761601
SRR5602010,,Young,Jiangsu,0.4238399
SRR5602016,,Senior,Jiangsu,0.36347318
SRR5602016,,Young,Jiangsu,0.6365269
SRR5602092,,Senior,Jiangsu,0.08517441
SRR5602092,,Young,Jiangsu,0.91482556
SRR5602119,,Senior,Jiangsu,0.097113825
SRR5602119,,Young,Jiangsu,0.90288615
SRR5602125,,Senior,Jiangsu,0.47637695
SRR5602125,,Young,Jiangsu,0.52362305
SRR5602134,,Senior,Jiangsu,0.5761212
SRR5602134,,Young,Jiangsu,0.42387885
SRR5602138,,Senior,Jiangsu,0.09419353
SRR5602138,,Young,Jiangsu,0.90580654
SRR5602145,,Senior,Jiangsu,0.08783116
SRR5602145,,Young,Jiangsu,0.9121689
SRR5602155,,Senior,Jiangsu,0.57611954
SRR5602155,,Young,Jiangsu,0.4238804
SRR5602159,,Senior,Jiangsu,0.06304427
SRR5602159,,Young,Jiangsu,0.93695575
SRR5602160,,Senior,Jiangsu,0.5757995
SRR5602160,,Young,Jiangsu,0.42420048
SRR5602168,,Senior,Jiangsu,0.12018494
SRR5602168,,Young,Jiangsu,0.87981504
SRR5602179,,Senior,Jiangsu,0.36960897
SRR5602179,,Young,Jiangsu,0.6303911
SRR5602182,,Senior,Jiangsu,0.57616013
SRR5602182,,Young,Jiangsu,0.42383987
SRR5602193,,Senior,Jiangsu,0.13989557
SRR5602193,,Young,Jiangsu,0.86010444
SRR5602210,,Senior,Jiangsu,0.5749739
SRR5602210,,Young,Jiangsu,0.42502612
SRR5602220,,Senior,Jiangsu,0.5758777
SRR5602220,,Young,Jiangsu,0.4241223
SRR5602234,,Senior,Jiangsu,0.09021843
SRR5602234,,Young,Jiangsu,0.9097816
SRR5602256,,Senior,Jiangsu,0.5751443
SRR5602256,,Young,Jiangsu,0.4248557
SRR5602260,,Senior,Jiangsu,0.57887495
SRR5602260,,Young,Jiangsu,0.42112496
SRR5602284,,Senior,Jiangsu,0.57615983
SRR5602284,,Young,Jiangsu,0.4238402
SRR5602290,,Senior,Jiangsu,0.5717232
SRR5602290,,Young,Jiangsu,0.42827672
SRR5602324,,Senior,Jiangsu,0.07934922
SRR5602324,,Young,Jiangsu,0.9206508
SRR5602333,,Senior,Jiangsu,0.51390934
SRR5602333,,Young,Jiangsu,0.48609063
SRR5602335,,Senior,Jiangsu,0.57759124
SRR5602335,,Young,Jiangsu,0.42240873
SRR5602345,,Senior,Jiangsu,0.57609737
SRR5602345,,Young,Jiangsu,0.42390263
SRR5602349,,Senior,Jiangsu,0.20045762
SRR5602349,,Young,Jiangsu,0.79954237
SRR5602351,,Senior,Jiangsu,0.57616013
SRR5602351,,Young,Jiangsu,0.4238399
C010,,Senior,Italy,0.047169376
C010,,Young,Italy,0.95283055
C012,,Senior,Italy,0.15711953
C012,,Young,Italy,0.8428805
C021,,Senior,Italy,0.43148378
C021,,Young,Italy,0.5685162
C042,,Senior,Italy,0.43613747
C042,,Young,Italy,0.5638625
C052,,Senior,Italy,0.56988966
C052,,Young,Italy,0.43011037
S010,,Senior,Italy,0.062270038
S010,,Young,Italy,0.93773
S020,,Senior,Italy,0.4784689
S020,,Young,Italy,0.5215311
S030,,Senior,Italy,0.4810276
S030,,Young,Italy,0.5189724
S050,,Senior,Italy,0.06314276
S050,,Young,Italy,0.93685716
S080,,Senior,Italy,0.028620955
S080,,Young,Italy,0.97137904
S100,,Senior,Italy,0.13544889
S100,,Young,Italy,0.8645511
S110,,Senior,Italy,0.09604432
S110,,Young,Italy,0.90395564
S120,,Senior,Italy,0.55892885
S120,,Young,Italy,0.4410711
S130,,Senior,Italy,0.06344283
S130,,Young,Italy,0.9365572
S150,,Senior,Italy,0.029206488
S150,,Young,Italy,0.9707935
S180,,Senior,Italy,0.56658626
S180,,Young,Italy,0.43341374
S200,,Senior,Italy,0.48654324
S200,,Young,Italy,0.51345676
S210,,Senior,Italy,0.030203175
S210,,Young,Italy,0.96979684
S220,,Senior,Italy,0.5061815
S220,,Young,Italy,0.49381846
S240,,Senior,Italy,0.030322371
S240,,Young,Italy,0.96967757
S260,,Senior,Italy,0.12404626
S260,,Young,Italy,0.87595373
S280,,Senior,Italy,0.5698072
S280,,Young,Italy,0.43019283
S290,,Senior,Italy,0.06441882
S290,,Young,Italy,0.9355812
S320,,Senior,Italy,0.031872604
S320,,Young,Italy,0.96812737
S330,,Senior,Italy,0.5690575
S330,,Young,Italy,0.43094245
SRR3679961,,Senior,Sichuan,0.5336287
SRR3679961,,Young,Sichuan,0.46637127
SRR3679980,,Senior,Sichuan,0.028620955
SRR3679980,,Young,Sichuan,0.97137904
SRR5602010,,Senior,Jiangsu,0.56743884
SRR5602010,,Young,Jiangsu,0.43256113
SRR5602016,,Senior,Jiangsu,0.5263226
SRR5602016,,Young,Jiangsu,0.47367734
SRR5602092,,Senior,Jiangsu,0.37202504
SRR5602092,,Young,Jiangsu,0.6279749
SRR5602119,,Senior,Jiangsu,0.35855073
SRR5602119,,Young,Jiangsu,0.6414493
SRR5602125,,Senior,Jiangsu,0.03727366
SRR5602125,,Young,Jiangsu,0.9627263
SRR5602134,,Senior,Jiangsu,0.5680879
SRR5602134,,Young,Jiangsu,0.43191218
SRR5602138,,Senior,Jiangsu,0.33654517
SRR5602138,,Young,Jiangsu,0.6634549
SRR5602145,,Senior,Jiangsu,0.11230855
SRR5602145,,Young,Jiangsu,0.88769144
SRR5602155,,Senior,Jiangsu,0.56879675
SRR5602155,,Young,Jiangsu,0.43120322
SRR5602159,,Senior,Jiangsu,0.35146955
SRR5602159,,Young,Jiangsu,0.6485305
SRR5602160,,Senior,Jiangsu,0.55490136
SRR5602160,,Young,Jiangsu,0.4450987
SRR5602168,,Senior,Jiangsu,0.04146969
